A,B,C,D,E1,E2,E3,F1,F2,F3,F4,G11,G12,G13,G14,G21,G22,G23,G24,G25,G26,G31,G32,G33,G34,G35,H,I,J
3.8,-0.87,E,A,510,23.2,16.3983975,H,0.58,0.775,1.23,0,0,0,0,0.981803252421464,0.981803252421464,7.61818143649567,6761,6.6,72,,,,,,A15,C,2.43200000000002
3.8,-0.41,E,A,510,20.2,16.3707975,H,0.580125,0.773638000000004,1.23,0,0,0,0,0.983458502861575,0.983458502861575,7.25780849246294,6761,6.6,72,,,,,,A15,C,2.43200000000002
3.5,-0.28,E,A,510,22.5,16.343615,H,0.58025,0.772284000000004,1.23,0,0,0,0,0.985094178980599,0.985094178980599,6.89874241355793,6761,6.6,72,,,,,,A15,C,2.2399999999999
3,0.59,E,A,510,17,16.313665,H,0.580375,0.770930000000003,1.22,0,0,0,0,0.986902697830316,0.986902697830316,6.541198416608,6761,6.6,72,,,,,,A15,C,1.9199999999995
2.5,0.51,E,A,510,21.5,16.284545,H,0.5805,0.769576000000003,1.22,0,0,0,0,0.98866747581833,0.98866747581833,6.1854404551093,6761,6.6,72,,,,,,A15,C,1.60000000000025
0,0.83,E,A,510,21,16.261385,H,0.580625,0.768222000000003,1.22,0,0,0,0,0.990075568593942,0.990075568593942,5.83179539965409,6761,6.6,72,,,,,,A15,C,0
0.2,0.98,E,A,510,17.8,16.236735,H,0.58075,0.766868000000003,1.22,0,0,0,0,0.991578664060232,0.991578664060232,5.55067212465787,6761,6.6,72,,,,,,A15,C,0.127999999999702
2,0.53,E,A,510,13,16.207715,H,0.580875,0.765514000000003,1.22,0,0,0,0,0.993354090937557,0.993354090937557,5.20193288170834,6761,6.6,72,,,,,,A15,C,1.27999999999986
3,1.47,E,A,510,10,16.182215,H,0.581,0.764160000000003,1.21,0,0,0,0,0.994919422341132,0.994919422341132,4.85674967829297,6761,6.6,72,,,,,,A15,C,1.92000000000007
2,0.95,E,A,510,10,16.147245,H,0.581125,0.762806000000003,1.21,0,0,0,0,0.997074113881346,0.997074113881346,4.44838892599122,6761,6.6,72,,,,,,A15,C,1.27999999999986
4,0.85,E,A,510,12,16.124025,H,0.58125,0.761452000000003,1.21,0,0,0,0,0.998509987425597,0.998509987425597,4.11426339748501,6761,6.6,72,,,,,,A15,C,2.56000000000029
2,0.51,E,A,510,9,16.097315,H,0.581375,0.760098000000003,1.21,0,0,0,0,1.00016679800327,1.00016679800327,3.78733806681479,6761,6.6,72,,,,,,A15,C,1.27999999999986
4,0.69,E,A,510,11,16.068355,H,0.5815,0.758744000000003,1.2,0,0,0,0,1.00196939885881,1.00196939885881,3.4696488327005,6761,6.6,72,,,,,,A15,C,2.55999999999972
4,1.8,E,A,510,13,16.045145,H,0.581625000000001,0.757390000000003,1.2,0,0,0,0,1.00341879116705,1.00341879116705,3.22398542466318,6761,6.6,72,,,,,,A15,C,2.56000000000029
2,1.24,E,A,510,14,16.021515,H,0.581750000000001,0.756036000000003,1.2,0,0,0,0,1.0048987252454,1.0048987252454,2.93063066915244,6761,6.6,72,,,,,,A15,C,1.27999999999986
0,1.1,E,A,510,17,15.994915,H,0.581875000000001,0.754682000000003,1.2,0,0,0,0,1.0065699004965,1.0065699004965,2.65723113051332,6761,6.6,72,,,,,,A15,C,0
2,1.03,E,A,510,12,15.9665425,H,0.582000000000001,0.753328000000002,1.2,0,0,0,0,1.00835857230831,1.00835857230831,2.41058613295963,6761,6.6,72,,,,,,A15,C,1.28000000000043
2,0.78,E,A,510,20,15.9403125,H,0.582125000000001,0.751974000000002,1.19,0,0,0,0,1.01001783998902,1.01001783998902,2.19971379713848,6761,6.6,72,,,,,,A15,C,1.28000000000043
1,1.36,E,A,510,11,15.9110125,H,0.582250000000001,0.750620000000002,1.19,0,0,0,0,1.01187777961962,1.01187777961962,2.03576107038166,6761,6.6,72,,,,,,A15,C,0.639999999999645
2,1.29,E,A,510,10,15.8061025,H,0.582750000000001,0.745204000000002,1.18,0,0,0,0,1.01859392598523,1.01859392598523,1.8944099378882,6761,6.6,72,,,,,,A15,C,1.27999999999986
