A,B,E1,E2,E3,F2,F3,F4,G11,G12,G13,G14,G21,G22,G23,G24,G25,G26,G31,G32,G33,G35,J,C_A,C_B,C_C,C_D,C_E,D_A,D_B,F1_A,F1_D,F1_G,F1_H,F1_L,F1_M,H_A1,H_A10,H_A11,H_A12,H_A13,H_A14,H_A15,H_A16,H_A17,H_A18,H_A19,H_A2,H_A20,H_A3,H_A4,H_A5,H_A6,H_A7,H_A8,H_A9,I_A,I_B,I_C,I_D,I_E,I_F,I_G
5.4,-5.91,2804,45.55,11.665795,2.05,1.528,1.37,0.0,0.0,0.0,0.0,1.7829903577081498,1.0543644903755,2.0,508.0,12.0,26.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,4.725,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6.4,-7.19,2804,46.0,11.628515,2.05,1.3159999999999998,1.37,0.0,0.0,0.0,0.0,1.78870646853876,1.05774469053013,2.0,508.0,12.0,26.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,5.13,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7.1,-7.21,2804,40.2,11.599975,2.05,1.104,1.37,0.0,0.0,0.0,0.0,1.79310731273128,1.06034711281705,2.0,508.0,12.0,26.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,5.22,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4.9,-6.2,2804,25.1,11.593705,2.05,0.892,1.37,0.0,0.0,0.0,0.0,1.79407704439608,1.06092055990729,2.0,508.0,12.0,26.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,4.05,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.6,0.55,2804,53.6,11.700901111111099,2.05,1.528,1.37,0.0,0.0,0.0,0.0,1.7776408673558,1.4016014531074599,0.658536585365854,508.0,14.0,32.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,0.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.15,0.42,2804,46.75,11.6495911111111,2.05,1.3159999999999998,1.37,0.0,0.0,0.0,0.0,1.78547039133086,1.40777473162625,0.658536585365854,508.0,14.0,32.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,0.405,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.15,0.23,2804,43.65,11.6157111111111,2.05,1.104,1.37,0.0,0.0,0.0,0.0,1.7906781428218899,1.4118808433788002,0.658536585365854,508.0,14.0,32.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,0.495,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.4,0.52,2804,32.9,11.6148311111111,2.05,0.892,1.37,0.0,0.0,0.0,0.0,1.79081381390919,1.4119878148130198,0.658536585365854,508.0,14.0,32.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,1.35,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.25,-5.91,2804,45.55,11.665795,2.05,1.528,1.37,0.0,0.0,0.0,0.0,1.7829903577081498,1.40581932050066,1.5,508.0,14.0,32.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,4.86,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.4,-7.19,2804,46.0,11.628515,2.05,1.3159999999999998,1.37,0.0,0.0,0.0,0.0,1.78870646853876,1.4103262540401797,1.5,508.0,14.0,32.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,5.76,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.7,-7.21,2804,40.2,11.599975,2.05,1.104,1.37,0.0,0.0,0.0,0.0,1.79310731273128,1.4137961504227399,1.5,508.0,14.0,32.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,6.39,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.3,-6.2,2804,25.1,11.593705,2.05,0.892,1.37,0.0,0.0,0.0,0.0,1.79407704439608,1.4145607465430599,1.5,508.0,14.0,32.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,4.41,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.8,0.6962570635471421,3000,4.8,17.51,0.71,0.92,1.24,4.371963913948647,4.156835530881333,2.5815405968077725,23.727966689798752,1.79867257963623,0.259808261503011,7.03,4900.0,11.0,11.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,2.99999999999923,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.45,0.6962570635471421,3000,14.05,17.4,0.7,0.92,1.22,4.371963913948647,4.156835530881333,2.5815405968077725,23.727966689798752,1.81013312523507,0.261463673645065,7.03,4900.0,11.0,11.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,3.44999999999995,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.95,0.6962570635471421,3000,8.15,17.29,0.69,0.92,1.2,4.371963913948647,4.156835530881333,2.5815405968077725,23.727966689798752,1.8214320098461398,0.263095734755554,7.03,4900.0,11.0,11.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,3.95000000000056,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.9,0.6962570635471421,3000,15.5,17.2,0.67,0.92,1.18,4.371963913948647,4.156835530881333,2.5815405968077725,23.727966689798752,1.8313868307589298,0.264533653331845,7.03,4900.0,11.0,11.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,4.19999999999998,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.6,0.6962570635471421,3000,17.9,17.12,0.66,0.92,1.16,4.371963913948647,4.156835530881333,2.5815405968077725,23.727966689798752,1.8403112287612,0.265822733043285,7.03,4900.0,11.0,11.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,3.8999999999997903,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.4,0.6962570635471421,3000,13.6,17.03,0.65,0.92,1.14,4.371963913948647,4.156835530881333,2.5815405968077725,23.727966689798752,1.8500029365126003,0.26722264638515303,7.03,4900.0,11.0,11.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,6.29999999999953,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.1,0.6962570635471421,3000,18.0,16.93,0.64,0.92,1.12,4.371963913948647,4.156835530881333,2.5815405968077725,23.727966689798752,1.8610350367908899,0.268816171980906,7.03,4900.0,11.0,11.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,7.2000000000001005,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8.2,0.6962570635471421,3000,15.8,16.56,0.63,0.92,1.1,4.371963913948647,4.156835530881333,2.5815405968077725,23.727966689798752,1.9017645054069001,0.27469931744766296,7.03,4900.0,11.0,11.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,7.2000000000001005,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.45,0.6962570635471421,3000,15.65,16.57,0.62,0.92,1.08,4.371963913948647,4.156835530881333,2.5815405968077725,23.727966689798752,1.90155154532756,0.274668556547314,7.03,4900.0,11.0,11.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,6.850000000000019,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8.45,0.6962570635471421,3000,13.95,16.39,0.61,0.92,1.06,4.371963913948647,4.156835530881333,2.5815405968077725,23.727966689798752,1.92246016311617,0.277688690227891,7.03,4900.0,11.0,11.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,8.049999999999889,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.45,0.6962570635471421,3000,17.85,16.29,0.59,0.92,1.04,4.371963913948647,4.156835530881333,2.5815405968077725,23.727966689798752,1.93427754733607,0.27939564572632103,7.03,4900.0,11.0,11.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,6.6499999999996,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.9,0.6962570635471421,3000,13.5,16.23,0.58,0.92,1.02,4.371963913948647,4.156835530881333,2.5815405968077725,23.727966689798752,1.9414166733178202,0.280426852812573,7.03,4900.0,11.0,11.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,6.800000000000139,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8.45,0.6962570635471421,3000,13.35,16.15,0.57,0.92,1.0,4.371963913948647,4.156835530881333,2.5815405968077725,23.727966689798752,1.95084429754277,0.281788620756178,7.03,4900.0,11.0,11.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,8.250000000000309,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.95,0.6962570635471421,3000,14.55,15.97,0.56,0.9,0.98,4.371963913948647,4.156835530881333,2.5815405968077725,23.727966689798752,1.9729869895600802,0.284987009603123,7.03,4900.0,11.0,11.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,7.649999999999929,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.8,0.6962570635471421,3000,13.7,15.85,0.56,0.9,0.96,4.371963913948647,4.156835530881333,2.5815405968077725,23.727966689798752,1.9871428702102398,0.28703174791925606,7.03,4900.0,11.0,11.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,7.29999999999986,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.6,0.6962570635471421,3000,13.0,15.77,0.56,0.89,0.94,4.371963913948647,4.156835530881333,2.5815405968077725,23.727966689798752,1.9975978093644802,0.288541905797092,7.03,4900.0,11.0,11.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,6.40000000000018,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.95,0.6962570635471421,3000,10.25,15.55,0.56,0.88,0.92,4.371963913948647,4.156835530881333,2.5815405968077725,23.727966689798752,2.02519991616315,0.29252887677912204,7.03,4900.0,11.0,11.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,6.050000000000111,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.55,0.6962570635471421,3000,13.15,15.57,0.56,0.87,0.92,4.371963913948647,4.156835530881333,2.5815405968077725,23.727966689798752,2.02349827520861,0.2922830841968,7.03,4900.0,11.0,11.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,4.94999999999912,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.05,0.6962570635471421,3000,5.85,15.28,0.56,0.86,0.92,4.371963913948647,4.156835530881333,2.5815405968077725,23.727966689798752,2.06127280651127,0.297739405384961,7.03,4900.0,11.0,11.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,5.45000000000062,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.3,0.6962570635471421,3000,10.5,15.13,0.56,0.86,0.92,4.371963913948647,4.156835530881333,2.5815405968077725,23.727966689798752,2.08249799270332,0.30080526561270193,7.03,4900.0,11.0,11.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,5.49999999999962,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4.1,0.6962570635471421,3000,20.5,15.08,0.56,0.85,0.92,4.371963913948647,4.156835530881333,2.5815405968077725,23.727966689798752,2.0887839265756,0.301713233838697,7.03,4900.0,11.0,11.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,3.8999999999997903,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4.45,0.6962570635471421,3000,18.65,14.89,0.56,0.84,0.92,4.371963913948647,4.156835530881333,2.5815405968077725,23.727966689798752,2.11510253714943,0.305514810921584,7.03,4900.0,11.0,11.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,4.95000000000001,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.45,0.6962570635471421,3000,17.15,14.69,0.56,0.83,0.92,4.371963913948647,4.156835530881333,2.5815405968077725,23.727966689798752,2.1443822800501997,0.309744107118362,7.03,4900.0,11.0,11.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,5.150000000000429,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.6,0.6962570635471421,3010,4.8,17.51,0.71,0.92,1.24,4.371963913948647,4.156835530881333,2.5815405968077725,23.727966689798752,1.79867257963623,0.5396017738908679,3.39,4900.0,18.0,21.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,2.8,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.85,0.6962570635471421,3010,14.05,17.4,0.7,0.92,1.22,4.371963913948647,4.156835530881333,2.5815405968077725,23.727966689798752,1.81013312523507,0.54303993757052,3.39,4900.0,18.0,21.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,2.45,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.35,0.6962570635471421,3010,8.15,17.29,0.69,0.92,1.2,4.371963913948647,4.156835530881333,2.5815405968077725,23.727966689798752,1.8214320098461398,0.546429602953842,3.39,4900.0,18.0,21.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,2.95,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.3,0.6962570635471421,3010,15.5,17.2,0.67,0.92,1.18,4.371963913948647,4.156835530881333,2.5815405968077725,23.727966689798752,1.8313868307589298,0.549416049227678,3.39,4900.0,18.0,21.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,3.9,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7.1,0.6962570635471421,3010,17.9,17.12,0.66,0.92,1.16,4.371963913948647,4.156835530881333,2.5815405968077725,23.727966689798752,1.8403112287612,0.5520933686283609,3.39,4900.0,18.0,21.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,5.6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7.8,0.6962570635471421,3010,13.6,17.03,0.65,0.92,1.14,4.371963913948647,4.156835530881333,2.5815405968077725,23.727966689798752,1.8500029365126003,0.555000880953779,3.39,4900.0,18.0,21.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,6.4,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8.6,0.6962570635471421,3010,18.0,16.93,0.64,0.92,1.12,4.371963913948647,4.156835530881333,2.5815405968077725,23.727966689798752,1.8610350367908899,0.558310511037267,3.39,4900.0,18.0,21.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,7.1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9.4,0.6962570635471421,3010,15.8,16.56,0.63,0.92,1.1,4.371963913948647,4.156835530881333,2.5815405968077725,23.727966689798752,1.9017645054069001,0.570529351622069,3.39,4900.0,18.0,21.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,8.2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9.75,0.6962570635471421,3010,15.65,16.57,0.62,0.92,1.08,4.371963913948647,4.156835530881333,2.5815405968077725,23.727966689798752,1.90155154532756,0.5704654635982671,3.39,4900.0,18.0,21.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,7.45,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10.45,0.6962570635471421,3010,13.95,16.39,0.61,0.92,1.06,4.371963913948647,4.156835530881333,2.5815405968077725,23.727966689798752,1.92246016311617,0.5767380489348499,3.39,4900.0,18.0,21.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,8.45,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8.95,0.6962570635471421,3010,17.85,16.29,0.59,0.92,1.04,4.371963913948647,4.156835530881333,2.5815405968077725,23.727966689798752,1.93427754733607,0.5802832642008211,3.39,4900.0,18.0,21.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,7.45,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9.7,0.6962570635471421,3010,13.5,16.23,0.58,0.92,1.02,4.371963913948647,4.156835530881333,2.5815405968077725,23.727966689798752,1.9414166733178202,0.582425001995345,3.39,4900.0,18.0,21.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,6.9,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10.05,0.6962570635471421,3010,13.35,16.15,0.57,0.92,1.0,4.371963913948647,4.156835530881333,2.5815405968077725,23.727966689798752,1.95084429754277,0.585253289262832,3.39,4900.0,18.0,21.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,8.45,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9.15,0.6962570635471421,3010,14.55,15.97,0.56,0.9,0.98,4.371963913948647,4.156835530881333,2.5815405968077725,23.727966689798752,1.9729869895600802,0.5918960968680239,3.39,4900.0,18.0,21.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,7.95,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7.7,0.6962570635471421,3010,13.7,15.85,0.56,0.9,0.96,4.371963913948647,4.156835530881333,2.5815405968077725,23.727966689798752,1.9871428702102398,0.596142861063071,3.39,4900.0,18.0,21.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,6.8,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7.0,0.6962570635471421,3010,13.0,15.77,0.56,0.89,0.94,4.371963913948647,4.156835530881333,2.5815405968077725,23.727966689798752,1.9975978093644802,0.599279342809345,3.39,4900.0,18.0,21.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,5.6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.35,0.6962570635471421,3010,10.25,15.55,0.56,0.88,0.92,4.371963913948647,4.156835530881333,2.5815405968077725,23.727966689798752,2.02519991616315,0.6075599748489461,3.39,4900.0,18.0,21.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,5.95,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.65,0.6962570635471421,3010,13.15,15.57,0.56,0.87,0.92,4.371963913948647,4.156835530881333,2.5815405968077725,23.727966689798752,2.02349827520861,0.607049482562584,3.39,4900.0,18.0,21.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,5.55,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.15,0.6962570635471421,3010,5.85,15.28,0.56,0.86,0.92,4.371963913948647,4.156835530881333,2.5815405968077725,23.727966689798752,2.06127280651127,0.6183818419533801,3.39,4900.0,18.0,21.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,5.05,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.3,0.6962570635471421,3010,10.5,15.13,0.56,0.86,0.92,4.371963913948647,4.156835530881333,2.5815405968077725,23.727966689798752,2.08249799270332,0.624749397810997,3.39,4900.0,18.0,21.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,5.3,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.0,0.6962570635471421,3010,20.5,15.08,0.56,0.85,0.92,4.371963913948647,4.156835530881333,2.5815405968077725,23.727966689798752,2.0887839265756,0.626635177972679,3.39,4900.0,18.0,21.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,4.1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.85,0.6962570635471421,3010,18.65,14.89,0.56,0.84,0.92,4.371963913948647,4.156835530881333,2.5815405968077725,23.727966689798752,2.11510253714943,0.634530761144828,3.39,4900.0,18.0,21.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,4.45,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.05,0.6962570635471421,3010,17.15,14.69,0.56,0.83,0.92,4.371963913948647,4.156835530881333,2.5815405968077725,23.727966689798752,2.1443822800501997,0.6433146840150601,3.39,4900.0,18.0,21.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,5.45,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.7,0.6962570635471421,3021,4.8,17.51,0.71,0.92,1.24,4.371963913948647,4.156835530881333,2.5815405968077725,23.727966689798752,1.79867257963623,0.819395286278726,2.23,4900.0,38.0,32.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,3.6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3.75,0.6962570635471421,3021,14.05,17.4,0.7,0.92,1.22,4.371963913948647,4.156835530881333,2.5815405968077725,23.727966689798752,1.81013312523507,0.8246162014959749,2.23,4900.0,38.0,32.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,3.85,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4.15,0.6962570635471421,3021,8.15,17.29,0.69,0.92,1.2,4.371963913948647,4.156835530881333,2.5815405968077725,23.727966689798752,1.8214320098461398,0.829763471152131,2.23,4900.0,38.0,32.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,4.35,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.5,0.6962570635471421,3021,15.5,17.2,0.67,0.92,1.18,4.371963913948647,4.156835530881333,2.5815405968077725,23.727966689798752,1.8313868307589298,0.8342984451235109,2.23,4900.0,38.0,32.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,5.3,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
